PERIODE,CPTE,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,DATE_OF_BIRTH,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,AGE
2024-05-01,CPTE_000577,18,16,860.17,14210.25,1888.15,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-06-01,CPTE_000577,20,20,874.11,15414.27,2062.97,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-07-01,CPTE_000577,20,19,750.43,14471.75,2125.74,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-08-01,CPTE_000577,17,16,852.83,17830.47,2148.71,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-09-01,CPTE_000577,22,20,835.47,18428.51,1945.62,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-10-01,CPTE_000577,21,20,798.68,14150.17,2141.72,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-11-01,CPTE_000577,15,13,766.95,23095.8,2482.53,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,28
2024-12-01,CPTE_000577,19,17,996.07,14807.13,2037.5,1996-05-30,F,Agriculture,Célibataire,Fonctionnaire,9000,29
2023-01-01,CPTE_000578,4,2,0.0,9374.87,4743.27,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-02-01,CPTE_000578,0,0,55.3,8268.26,4573.42,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-03-01,CPTE_000578,2,2,82.2,9677.69,4410.1,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-04-01,CPTE_000578,1,1,26.2,9317.19,4005.36,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-05-01,CPTE_000578,6,4,103.24,6198.2,4308.98,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-06-01,CPTE_000578,0,0,0.0,7491.1,3782.21,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-07-01,CPTE_000578,3,3,169.93,10060.59,3974.13,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-08-01,CPTE_000578,0,0,4.62,7516.18,4902.7,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-09-01,CPTE_000578,3,1,166.05,7280.34,4197.55,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-10-01,CPTE_000578,0,0,0.0,4257.49,4438.17,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,41
2023-11-01,CPTE_000578,5,4,110.04,9339.28,4408.5,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2023-12-01,CPTE_000578,0,0,77.75,6898.52,4089.25,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-01-01,CPTE_000578,4,2,0.0,10948.41,4470.97,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-02-01,CPTE_000578,1,1,37.87,9569.5,4074.22,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-03-01,CPTE_000578,0,0,160.37,7256.28,3178.62,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-04-01,CPTE_000578,0,0,42.88,4461.64,4369.42,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-05-01,CPTE_000578,1,0,134.31,9487.15,4019.06,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-06-01,CPTE_000578,1,1,132.43,7847.2,5008.94,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-07-01,CPTE_000578,0,0,178.59,8251.1,3899.78,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-08-01,CPTE_000578,2,2,189.29,12550.39,4329.88,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-09-01,CPTE_000578,1,0,0.0,10174.42,3452.37,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-10-01,CPTE_000578,1,0,0.0,6580.86,3952.81,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,42
2024-11-01,CPTE_000578,4,2,73.16,8346.1,4148.93,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,43
2024-12-01,CPTE_000578,0,0,71.11,7934.31,4425.78,1982-04-10,M,Services,Divorcé(e),Sans emploi,5500,43
2023-01-01,CPTE_000579,1,1,9.38,12668.62,5234.69,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,50
2023-02-01,CPTE_000579,0,0,0.0,12174.14,5363.25,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-03-01,CPTE_000579,0,0,196.8,11014.06,4614.3,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-04-01,CPTE_000579,3,1,58.55,15155.96,4159.67,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-05-01,CPTE_000579,2,0,0.0,17602.89,4618.62,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-06-01,CPTE_000579,2,1,0.0,14257.81,5125.4,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-07-01,CPTE_000579,2,1,55.62,11750.88,4311.31,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-08-01,CPTE_000579,0,0,28.64,15674.06,5332.16,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-09-01,CPTE_000579,2,0,66.71,12406.19,5006.85,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-10-01,CPTE_000579,0,0,60.38,13246.96,4493.22,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-11-01,CPTE_000579,0,0,12.42,17100.32,4877.92,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2023-12-01,CPTE_000579,1,0,139.14,13410.26,5186.39,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2024-01-01,CPTE_000579,0,0,73.27,12646.24,4982.72,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,51
2024-02-01,CPTE_000579,7,5,81.97,13002.3,4683.51,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-03-01,CPTE_000579,1,0,117.13,13865.47,4968.42,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-04-01,CPTE_000579,2,1,34.92,10307.4,5038.52,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-05-01,CPTE_000579,4,3,69.21,12490.35,5069.96,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-06-01,CPTE_000579,1,0,0.0,9291.05,4484.44,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-07-01,CPTE_000579,3,3,69.28,14348.23,5628.47,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-08-01,CPTE_000579,0,0,127.55,10580.01,4102.78,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-09-01,CPTE_000579,0,0,35.94,13983.19,5687.71,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-10-01,CPTE_000579,0,0,79.72,13221.81,5136.94,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-11-01,CPTE_000579,1,0,171.18,11628.21,4483.34,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2024-12-01,CPTE_000579,0,0,199.05,9185.58,4526.94,1972-07-11,F,Administration,Veuf/Veuve,Fonctionnaire,4000,52
2023-01-01,CPTE_000580,4,4,44.92,16131.32,731.96,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-02-01,CPTE_000580,0,0,4.94,21388.53,675.24,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-03-01,CPTE_000580,0,0,152.58,15809.72,745.8,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-04-01,CPTE_000580,5,3,102.19,15756.32,709.69,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-05-01,CPTE_000580,0,0,0.0,15280.18,789.44,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-06-01,CPTE_000580,4,4,0.0,22362.89,743.74,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-07-01,CPTE_000580,0,0,194.47,14620.61,720.6,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-08-01,CPTE_000580,0,0,0.0,19540.07,859.95,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,44
2023-09-01,CPTE_000580,0,0,47.88,10956.94,794.48,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2023-10-01,CPTE_000580,0,0,105.63,10211.75,808.37,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2023-11-01,CPTE_000580,0,0,58.76,10594.82,792.37,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2023-12-01,CPTE_000580,3,3,1.59,13437.04,737.44,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-01-01,CPTE_000580,0,0,66.73,15518.83,600.99,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-02-01,CPTE_000580,0,0,0.0,14795.98,846.39,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-03-01,CPTE_000580,2,2,140.15,15079.15,865.68,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-04-01,CPTE_000580,2,2,168.06,17166.99,710.11,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-05-01,CPTE_000580,3,2,0.0,17440.33,694.38,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-06-01,CPTE_000580,0,0,97.69,14774.17,560.2,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-07-01,CPTE_000580,6,4,44.38,22640.7,898.95,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-08-01,CPTE_000580,0,0,87.59,14340.58,671.69,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,45
2024-09-01,CPTE_000580,0,0,94.84,16109.83,827.55,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,46
2024-10-01,CPTE_000580,4,2,38.91,19639.12,773.49,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,46
2024-11-01,CPTE_000580,3,3,113.36,17468.48,696.13,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,46
2024-12-01,CPTE_000580,0,0,0.0,16527.92,883.82,1979-02-05,F,Commerce,Marié(e),Indépendant,2500,46
2023-01-01,CPTE_000581,14,14,891.68,14678.45,713.69,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,43
2023-02-01,CPTE_000581,17,17,968.37,13136.7,626.4,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,43
2023-03-01,CPTE_000581,15,14,805.93,12995.21,585.1,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,43
2023-04-01,CPTE_000581,21,20,977.87,17241.9,598.73,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,43
2023-05-01,CPTE_000581,12,12,867.5,17654.14,661.45,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,43
2023-06-01,CPTE_000581,14,13,847.96,13803.96,716.41,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2023-07-01,CPTE_000581,15,15,713.47,11860.16,665.24,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2023-08-01,CPTE_000581,17,17,936.44,13005.01,647.44,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2023-09-01,CPTE_000581,20,18,743.12,18986.89,595.69,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2023-10-01,CPTE_000581,14,13,901.77,12965.26,449.97,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2023-11-01,CPTE_000581,14,14,864.9,17851.0,652.08,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2023-12-01,CPTE_000581,17,17,877.24,12160.68,587.22,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2024-01-01,CPTE_000581,20,18,952.18,18400.06,577.31,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2024-02-01,CPTE_000581,18,17,803.72,17013.44,635.43,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2024-03-01,CPTE_000581,16,14,717.12,11058.14,596.86,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2024-04-01,CPTE_000581,15,15,833.19,22149.25,586.17,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2024-05-01,CPTE_000581,21,19,736.86,17387.61,640.17,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,44
2024-06-01,CPTE_000581,16,16,744.81,11033.32,657.69,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2024-07-01,CPTE_000581,18,18,876.15,16620.67,590.36,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2024-08-01,CPTE_000581,12,11,829.46,15831.16,618.2,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2024-09-01,CPTE_000581,26,26,850.06,9662.21,610.66,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2024-10-01,CPTE_000581,16,16,703.22,19869.58,677.58,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2024-11-01,CPTE_000581,13,13,784.02,17423.91,550.15,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2024-12-01,CPTE_000581,13,12,951.81,17772.18,650.65,1979-11-17,M,Artisanat,Veuf/Veuve,Fonctionnaire,9000,45
2023-01-01,CPTE_000582,5,5,193.46,5647.34,3289.18,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-02-01,CPTE_000582,3,1,139.07,5569.65,3586.85,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-03-01,CPTE_000582,0,0,154.24,5085.58,3308.42,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-04-01,CPTE_000582,0,0,0.0,6139.37,3390.48,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-05-01,CPTE_000582,4,4,0.0,3892.48,3376.25,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-06-01,CPTE_000582,2,2,175.09,3245.84,3278.91,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-07-01,CPTE_000582,0,0,114.06,4013.07,3364.04,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-08-01,CPTE_000582,1,1,86.36,4879.32,3632.72,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-09-01,CPTE_000582,0,0,104.72,4165.94,3552.54,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-10-01,CPTE_000582,1,1,0.0,4927.32,3267.52,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,50
2023-11-01,CPTE_000582,1,0,0.0,4690.28,3852.33,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2023-12-01,CPTE_000582,0,0,0.0,4820.35,3161.82,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-01-01,CPTE_000582,0,0,0.0,3530.54,3890.68,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-02-01,CPTE_000582,0,0,164.34,2968.88,3698.92,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-03-01,CPTE_000582,3,3,68.41,5047.22,3433.43,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-04-01,CPTE_000582,0,0,132.91,3581.07,3740.42,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-05-01,CPTE_000582,0,0,118.34,5064.35,3452.84,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-06-01,CPTE_000582,0,0,27.41,4471.86,3429.66,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-07-01,CPTE_000582,1,0,132.72,4116.42,3249.65,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-08-01,CPTE_000582,0,0,108.3,4612.58,2958.04,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-09-01,CPTE_000582,2,1,0.0,4490.61,3209.25,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-10-01,CPTE_000582,2,0,27.06,4296.58,3313.76,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,51
2024-11-01,CPTE_000582,0,0,0.0,5275.9,3239.86,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,52
2024-12-01,CPTE_000582,0,0,81.73,3356.06,3527.59,1973-04-03,F,Agriculture,Marié(e),Indépendant,7500,52
2023-01-01,CPTE_000583,6,5,306.68,21134.12,979.22,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,44
2023-02-01,CPTE_000583,9,9,166.65,19720.66,1231.62,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,44
2023-03-01,CPTE_000583,6,5,142.66,23531.74,1431.13,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,44
2023-04-01,CPTE_000583,8,7,242.95,16661.16,1163.09,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-05-01,CPTE_000583,2,2,336.54,18690.93,1164.56,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-06-01,CPTE_000583,9,8,366.96,20645.07,1189.27,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-07-01,CPTE_000583,8,8,260.69,13445.1,1161.95,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-08-01,CPTE_000583,5,5,296.1,17486.02,1206.3,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-09-01,CPTE_000583,9,8,245.84,19263.41,857.1,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-10-01,CPTE_000583,2,1,175.75,20989.8,1265.55,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-11-01,CPTE_000583,9,7,254.99,14086.9,1200.77,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2023-12-01,CPTE_000583,12,11,187.29,22718.94,1220.46,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2024-01-01,CPTE_000583,11,11,107.93,14383.54,1052.06,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2024-02-01,CPTE_000583,9,8,271.21,17168.75,1155.67,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2024-03-01,CPTE_000583,7,6,114.56,19290.72,1111.25,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,45
2024-04-01,CPTE_000583,10,9,291.73,14405.88,1201.41,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-05-01,CPTE_000583,13,12,389.13,17965.18,1157.89,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-06-01,CPTE_000583,10,9,340.95,23261.31,1283.16,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-07-01,CPTE_000583,9,8,213.94,16087.5,1092.68,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-08-01,CPTE_000583,7,5,293.15,22316.19,1235.73,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-09-01,CPTE_000583,6,4,182.13,19288.99,1169.29,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-10-01,CPTE_000583,6,6,103.6,14357.02,1175.39,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-11-01,CPTE_000583,9,7,119.49,21364.46,1107.58,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2024-12-01,CPTE_000583,10,9,333.63,19070.64,883.98,1978-09-03,F,Agriculture,Divorcé(e),Indépendant,4500,46
2023-01-01,CPTE_000584,0,0,142.06,15019.06,1235.5,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-02-01,CPTE_000584,0,0,67.63,12849.04,1692.13,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-03-01,CPTE_000584,0,0,22.23,13874.77,1534.75,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-04-01,CPTE_000584,4,4,175.8,12270.34,1148.61,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-05-01,CPTE_000584,2,0,67.26,13939.38,1190.54,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-06-01,CPTE_000584,0,0,152.18,13710.0,1253.88,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-07-01,CPTE_000584,0,0,0.0,12822.44,1388.03,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-08-01,CPTE_000584,0,0,189.25,14859.69,1322.31,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,56
2023-09-01,CPTE_000584,1,0,103.75,16656.39,1420.28,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2023-10-01,CPTE_000584,0,0,150.48,9601.56,1511.01,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2023-11-01,CPTE_000584,0,0,48.46,12083.72,1221.59,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2023-12-01,CPTE_000584,0,0,0.0,10530.32,1125.92,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-01-01,CPTE_000584,0,0,190.85,14738.96,1463.21,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-02-01,CPTE_000584,4,3,0.0,15343.15,1327.06,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-03-01,CPTE_000584,4,2,20.48,12447.85,1299.02,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-04-01,CPTE_000584,3,1,0.0,7395.95,1384.17,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-05-01,CPTE_000584,0,0,120.69,13412.73,1202.69,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-06-01,CPTE_000584,0,0,99.84,13107.76,1254.07,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-07-01,CPTE_000584,0,0,0.0,12223.98,1173.21,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-08-01,CPTE_000584,2,1,121.51,16284.61,1424.17,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,57
2024-09-01,CPTE_000584,1,0,0.0,10891.82,1339.92,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,58
2024-10-01,CPTE_000584,0,0,7.83,9612.08,1314.51,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,58
2024-11-01,CPTE_000584,1,0,20.4,8927.61,1515.13,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,58
2024-12-01,CPTE_000584,4,2,0.0,14891.64,1617.83,1967-02-02,F,Industrie,Veuf/Veuve,Sans emploi,9500,58
2023-01-01,CPTE_000585,7,7,9.89,12992.65,1143.11,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-02-01,CPTE_000585,0,0,43.17,18855.89,956.19,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-03-01,CPTE_000585,0,0,108.12,13276.31,1046.14,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-04-01,CPTE_000585,4,3,12.1,11768.62,1004.53,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-05-01,CPTE_000585,3,2,151.65,18898.76,975.12,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-06-01,CPTE_000585,7,6,12.8,19289.56,1093.29,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-07-01,CPTE_000585,2,0,0.0,11803.92,1169.95,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-08-01,CPTE_000585,2,0,0.0,15194.68,1082.29,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-09-01,CPTE_000585,0,0,0.0,16247.31,1063.68,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-10-01,CPTE_000585,0,0,138.05,16387.13,1058.51,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-11-01,CPTE_000585,0,0,164.66,18108.36,1084.68,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2023-12-01,CPTE_000585,0,0,184.83,15808.58,876.95,1984-06-19,F,Administration,Marié(e),Retraité,6500,39
2024-01-01,CPTE_000585,7,6,176.85,16799.55,1102.61,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-02-01,CPTE_000585,0,0,7.86,19546.25,997.9,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-03-01,CPTE_000585,0,0,40.86,11240.77,1243.48,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-04-01,CPTE_000585,0,0,95.47,22098.86,1179.11,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-05-01,CPTE_000585,0,0,0.0,13859.23,1158.17,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-06-01,CPTE_000585,4,2,35.92,14878.03,1062.59,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-07-01,CPTE_000585,0,0,73.21,16969.3,1100.0,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-08-01,CPTE_000585,7,6,0.0,22520.34,1096.21,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-09-01,CPTE_000585,0,0,95.41,15257.81,817.31,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-10-01,CPTE_000585,1,0,0.0,16058.05,992.46,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-11-01,CPTE_000585,0,0,136.33,15812.53,1168.56,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2024-12-01,CPTE_000585,0,0,0.0,19821.35,1088.15,1984-06-19,F,Administration,Marié(e),Retraité,6500,40
2023-01-01,CPTE_000586,4,3,111.52,2146.51,620.15,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-02-01,CPTE_000586,0,0,35.24,2590.08,700.5,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-03-01,CPTE_000586,1,0,99.6,3396.05,733.19,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-04-01,CPTE_000586,2,2,121.33,2576.66,696.85,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-05-01,CPTE_000586,1,1,0.0,2795.25,738.89,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-06-01,CPTE_000586,0,0,106.18,3271.05,882.95,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-07-01,CPTE_000586,0,0,0.0,3200.23,688.75,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-08-01,CPTE_000586,7,7,13.86,1891.25,782.63,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
2023-09-01,CPTE_000586,0,0,0.0,2683.25,631.12,1986-04-26,F,Artisanat,Marié(e),Salarié,4000,37
